,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,tournamentId,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor
0,313150232,s:40~l:54~e:313150232~c:313150232,2011-11-11T22:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,232,s:40~l:54~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,True,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,24,151,s:40~l:54~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,True,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,11,,,2012,,,,,,,,,,
0,313150140,s:40~l:54~e:313150140~c:313150140,2011-11-11T22:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,140,s:40~l:54~t:140,UM Kansas City,Roos,UMKC,UM Kansas City Roos,UM Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,47,138,s:40~l:54~t:138,NW Missouri State,Bearcats,NWMS,NW Missouri State Bearcats,NW Missouri St,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/138.png,,,,2012,,,,,,,,,,
0,313150056,s:40~l:54~e:313150056~c:313150056,2011-11-11T22:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,2489,s:40~l:54~t:2489,Palm Beach Atlantic,Sailfish,PBA,Palm Beach Atlantic Sailfish,Palm Beach Atl,000000,,False,,,,,,2012,,,,,,,,,,
0,313150228,s:40~l:54~e:313150228~c:313150228,2011-11-11T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T22:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,228,s:40~l:54~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,True,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,2166,s:40~l:54~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,True,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,,,2012,,,,,,,,,,
0,313150059,s:40~l:54~e:313150059~c:313150059,2011-11-11T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T22:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,True,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,2011,s:40~l:54~t:2011,Alabama State,Lady Hornets,ALST,Alabama State Lady Hornets,Alabama State,e9a900,0a0a0a,True,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,,,2012,,,,,,,,,,
0,313152539,s:40~l:54~e:313152539~c:313152539,2011-11-11T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2539,s:40~l:54~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,True,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,2463,s:40~l:54~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,,True,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,,,2012,,,,,,,,,,
0,313152428,s:40~l:54~e:313152428~c:313152428,2011-11-11T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2428,s:40~l:54~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,2717,s:40~l:54~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,,,2012,,,,,,,,,,
0,313152320,s:40~l:54~e:313152320~c:313152320,2011-11-11T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2320,s:40~l:54~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,3158,s:40~l:54~t:3158,Our Lady Of The Lake,Saints,LDY,Our Lady Of The Lake Saints,Our Lady,,,False,,,,,,2012,,,,,,,,,,
0,313152229,s:40~l:54~e:313152229~c:313152229,2011-11-11T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2229,s:40~l:54~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,001538,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,27,294,s:40~l:54~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,,,2012,,,,,,,,,,
0,313150338,s:40~l:54~e:313150338~c:313150338,2011-11-11T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,338,s:40~l:54~t:338,Kennesaw State,Lady Owls,KENN,Kennesaw State Lady Owls,Kennesaw State,000000,fdbb30,True,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,2747,s:40~l:54~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B24,f0f0f0,True,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,,,2012,,,,,,,,,,
0,313150326,s:40~l:54~e:313150326~c:313150326,2011-11-11T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,326,s:40~l:54~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,True,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,2639,s:40~l:54~t:2639,Texas Lutheran,Bulldogs,TL,Texas Lutheran Bulldogs,TX Lutheran,000000,,False,,,,,,2012,,,,,,,,,,
0,313150288,s:40~l:54~e:313150288~c:313150288,2011-11-11T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,288,s:40~l:54~t:288,Lipscomb,Lady Bisons,LIP,Lipscomb Lady Bisons,Lipscomb,20366C,f6b734,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,2005,s:40~l:54~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,True,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,,,2012,,,,,,,,,,
0,313150235,s:40~l:54~e:313150235~c:313150235,2011-11-11T23:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,235,s:40~l:54~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,002447,231f20,True,2202,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,139,s:40~l:54~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,,,2012,,,,,,,,,,
0,313150093,s:40~l:54~e:313150093~c:313150093,2011-11-11T23:15Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:15Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,93,s:40~l:54~t:93,Murray State,Racers,MURR,Murray State Racers,Murray State,002148,000e00,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,,,2012,,,,,,,,,,
0,313150277,s:40~l:54~e:313150277~c:313150277,2011-11-11T23:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-11T23:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,2754,s:40~l:54~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51937,690717,True,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,,,2012,,,,,,,,,,
0,313152729,s:40~l:54~e:313152729~c:313152729,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,172,s:40~l:54~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,True,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,,,2012,,,,,,,,,,
0,313152670,s:40~l:54~e:313152670~c:313152670,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,2272,s:40~l:54~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,True,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,,,2012,,,,,,,,,,
0,313152655,s:40~l:54~e:313152655~c:313152655,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,True,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,100,s:40~l:54~t:100,Loyola (LA),Wolfpack,L-LA,Loyola (LA) Wolfpack,Loyola (LA),000000,,False,,,,,,2012,,,,,,,,,,
0,313152636,s:40~l:54~e:313152636~c:313152636,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2636,s:40~l:54~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,True,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,142,s:40~l:54~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,000000,000000,True,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,8,,,2012,,,,,,,,,,
0,313152598,s:40~l:54~e:313152598~c:313152598,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2598,s:40~l:54~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St. Fran. (PA),a20012,,True,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,2184,s:40~l:54~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,,,2012,,,,,,,,,,
0,313152561,s:40~l:54~e:313152561~c:313152561,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2561,s:40~l:54~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,True,2169,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,2529,s:40~l:54~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,True,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,,,2012,,,,,,,,,,
0,313152550,s:40~l:54~e:313152550~c:313152550,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2550,s:40~l:54~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,True,2161,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,526,s:40~l:54~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,,,2012,,,,,,,,,,
0,313152542,s:40~l:54~e:313152542~c:313152542,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2542,s:40~l:54~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,True,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,16,2488,s:40~l:54~t:2488,Paine,Lions,PAIN,Paine Lions,Paine,000000,,False,,,,,,2012,,,,,,,,,,
0,313152520,s:40~l:54~e:313152520~c:313152520,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2520,s:40~l:54~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,True,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,True,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,,,2012,,,,,,,,,,
0,313152437,s:40~l:54~e:313152437~c:313152437,2011-11-12T00:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'AT'}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2437,s:40~l:54~t:2437,Omaha,Mavericks,OMA,Omaha Mavericks,Omaha,e3193e,,True,5059,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,43,2714,s:40~l:54~t:2714,Western Colorado,Mountaineers,WCOL,Western Colorado Mountaineers,West Colorado,000000,,False,,,,,,2012,,,,,,,,,,
0,313152430,s:40~l:54~e:313152430~c:313152430,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2430,s:40~l:54~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,1921,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,,,2012,,,,,,,,,,
0,313152426,s:40~l:54~e:313152426~c:313152426,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,257,s:40~l:54~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,,,2012,,,,,,,,,,
0,313152382,s:40~l:54~e:313152382~c:313152382,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,2,s:40~l:54~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,,,2012,,,,,,,,,,
0,313152250,s:40~l:54~e:313152250~c:313152250,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2250,s:40~l:54~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,True,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,True,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,,,2012,,,,,,,,,,
0,313152226,s:40~l:54~e:313152226~c:313152226,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,27,2683,s:40~l:54~t:2683,Warner University,Royals,WARU,Warner University Royals,Warner Univ,000000,,False,,,,,,2012,,,,,,,,,,
0,313152217,s:40~l:54~e:313152217~c:313152217,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2217,s:40~l:54~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,True,1259,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,,,2012,,,,,,,,,,
0,313152193,s:40~l:54~e:313152193~c:313152193,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'PRESEASON WNIT'}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2193,s:40~l:54~t:2193,East Tennessee State,Bucs,ETSU,East Tennessee State Bucs,ETSU,002d61,ffc423,True,2006,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,46,2635,s:40~l:54~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,True,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,,,2012,,,,,,,,,,
0,313152182,s:40~l:54~e:313152182~c:313152182,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'PRESEASON WNIT'}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,True,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,2341,s:40~l:54~t:2341,LIU Brooklyn,Blackbirds,LIU,LIU Brooklyn Blackbirds,LIU Brooklyn,000000,f0f0f0,True,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png,19,,,2012,,,,,,,,,,
0,313152172,s:40~l:54~e:313152172~c:313152172,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2172,s:40~l:54~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,True,444,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,27,2351,s:40~l:54~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,Loyola Marymnt,880029,00345b,True,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,,,2012,,,,,,,,,,
0,313152168,s:40~l:54~e:313152168~c:313152168,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,189,s:40~l:54~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,True,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,,,2012,,,,,,,,,,
0,313152142,s:40~l:54~e:313152142~c:313152142,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2142,s:40~l:54~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,2803,s:40~l:54~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,True,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,,,2012,,,,,,,,,,
0,313152132,s:40~l:54~e:313152132~c:313152132,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2132,s:40~l:54~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,47,,,2012,,,,,,,,,,
0,313152127,s:40~l:54~e:313152127~c:313152127,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,True,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,231,s:40~l:54~t:231,Furman,Lady Paladins,FUR,Furman Lady Paladins,Furman,4A2184,909090,True,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,,OT,2012,,,,,,,,,,
0,313152115,s:40~l:54~e:313152115~c:313152115,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2115,s:40~l:54~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,Cent Conn St,1B49A2,d1d5d8,True,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,311,s:40~l:54~t:311,Maine,Black Bears,ME,Maine Black Bears,Maine,127dbe,,True,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,,,2012,,,,,,,,,,
0,313152083,s:40~l:54~e:313152083~c:313152083,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,True,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,,True,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,,,2012,,,,,,,,,,
0,313152066,s:40~l:54~e:313152066~c:313152066,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,True,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,116,s:40~l:54~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mt. St. Mary's,005596,ebebeb,True,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,,,2012,,,,,,,,,,
0,313150349,s:40~l:54~e:313150349~c:313150349,2011-11-12T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2011-11-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,2681,s:40~l:54~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,,,2012,,,,,,,,,,
