id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.logo,away.alternateColor,away.venue.id,away.conferenceId,season,groups.id,groups.name,groups.shortName,groups.isConference,game_id,PBP,player_box
401378025,s:40~l:54~e:401378025~c:401378025,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2393,s:40~l:54~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,295,s:40~l:54~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,a1d2f1,1940,11,2022,11,Conference USA,C-USA,TRUE,401378025,FALSE,FALSE
401377928,s:40~l:54~e:401377928~c:401377928,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2229,s:40~l:54~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,001538,c5960c,TRUE,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,bb2f4c,2110,11,2022,11,Conference USA,C-USA,TRUE,401377928,FALSE,FALSE
401377903,s:40~l:54~e:401377903~c:401377903,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,239,Dale F. Halton Arena,Charlotte,NC,9105,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2429,s:40~l:54~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,ffc423,2009,11,2022,11,Conference USA,C-USA,TRUE,401377903,FALSE,FALSE
401375815,s:40~l:54~e:401375815~c:401375815,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2079,William R. Johnson Coliseum,Nacogdoches,TX,7203,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2617,s:40~l:54~t:2617,Stephen F. Austin,Ladyjacks,SFA,Stephen F. Austin Ladyjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,292,s:40~l:54~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,e1732d,2153,30,2022,30,Western Athletic Conference,WAC,TRUE,401375815,FALSE,FALSE
401375814,s:40~l:54~e:401375814~c:401375814,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,1951,Jones Convocation Center,Chicago,IL,7000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2130,s:40~l:54~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,"",TRUE,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,2547,s:40~l:54~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,c2c3c0,1965,30,2022,30,Western Athletic Conference,WAC,TRUE,401375814,FALSE,FALSE
401375813,s:40~l:54~e:401375813~c:401375813,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,1,STD,7094,Wisdom Gym,Stephenville,TX,3000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2627,s:40~l:54~t:2627,Tarleton,Texans,TAR,Tarleton Texans,Tarleton,000000,"",TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2627.png,30,2000,s:40~l:54~t:2000,Abilene Christian,Wildcats,ACU,Abilene Christian Wildcats,Abilene Chrstn,4e2683,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,ebebeb,7241,30,2022,30,Western Athletic Conference,WAC,TRUE,401375813,FALSE,FALSE
401375463,s:40~l:54~e:401375463~c:401375463,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,1,STD,4532,Alice P. McDermott Convocation Center,San Antonio,TX,2000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2916,s:40~l:54~t:2916,Incarnate Word,Cardinals,UIW,Incarnate Word Cardinals,Incarnate Word,000000,080808,TRUE,4532,https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png,25,357,s:40~l:54~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,008752,2211,25,2022,25,Southland Conference,Southland,TRUE,401375463,FALSE,FALSE
401375462,s:40~l:54~e:401375462~c:401375462,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2067,David R. Stopher Gymnasium,Thibodaux,LA,3800,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2447,s:40~l:54~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,TRUE,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,2443,s:40~l:54~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,a2a9ae,1926,25,2022,25,Southland Conference,Southland,TRUE,401375462,FALSE,FALSE
401375174,s:40~l:54~e:401375174~c:401375174,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2163,OceanFirst Bank Center,West Long Branch,NJ,4100,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2405,s:40~l:54~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,"",TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,13,2561,s:40~l:54~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,eea60f,2169,13,2022,13,Metro Atlantic Athletic Conference,MAAC,TRUE,401375174,FALSE,FALSE
401375173,s:40~l:54~e:401375173~c:401375173,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,1963,Yanitelli Center,Jersey City,NJ,3200,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,2217,s:40~l:54~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,ebebeb,2148,13,2022,13,Metro Atlantic Athletic Conference,MAAC,TRUE,401375173,FALSE,FALSE
401374989,s:40~l:54~e:401374989~c:401374989,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,1,STD,2082,SRC Arena,Riverside,CA,3168,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,27,s:40~l:54~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,"",TRUE,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,299,s:40~l:54~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,f1f2f3,539,9,2022,9,Big West Conference,Big West,TRUE,401374989,FALSE,FALSE
401374988,s:40~l:54~e:401374988~c:401374988,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,540,Stan Sheriff Center,Honolulu,HI,10300,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,62,s:40~l:54~t:62,Hawai'i,Rainbow Wahine,HAW,Hawai'i Rainbow Wahine,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9,2540,s:40~l:54~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,fdb813,470,9,2022,9,Big West Conference,Big West,TRUE,401374988,FALSE,FALSE
401368122,s:40~l:54~e:401368122~c:401368122,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,231f20,2047,8,2022,8,Big 12 Conference,Big 12,TRUE,401368122,FALSE,FALSE
401368121,s:40~l:54~e:401368121~c:401368121,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2195,Frank Erwin Center,Austin,TX,16540,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma State,FF6500,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,ff9900,1992,8,2022,8,Big 12 Conference,Big 12,TRUE,401368121,FALSE,FALSE
401368120,s:40~l:54~e:401368120~c:401368120,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6700,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2628,s:40~l:54~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,e7d2ad,2131,8,2022,8,Big 12 Conference,Big 12,TRUE,401368120,FALSE,FALSE
401368119,s:40~l:54~e:401368119~c:401368119,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,1,STD,1991,Lloyd Noble Center,Norman,OK,11562,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,201,s:40~l:54~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,2305,s:40~l:54~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,e8000d,2171,8,2022,8,Big 12 Conference,Big 12,TRUE,401368119,FALSE,FALSE
401368118,s:40~l:54~e:401368118~c:401368118,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2199,WVU Coliseum,Morgantown,WV,14000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,66,s:40~l:54~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,830b2c,432,8,2022,8,Big 12 Conference,Big 12,TRUE,401368118,FALSE,FALSE
401367742,s:40~l:54~e:401367742~c:401367742,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2116,Savage Arena,Toledo,OH,7014,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2649,s:40~l:54~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,TRUE,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,2711,s:40~l:54~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,8b7f79,1972,14,2022,14,Mid-American Conference,MAC,TRUE,401367742,FALSE,FALSE
401367740,s:40~l:54~e:401367740~c:401367740,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2090,NIU Convocation Center,Dekalb,IL,9100,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2459,s:40~l:54~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,TRUE,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,ffffff,2087,14,2022,14,Mid-American Conference,MAC,TRUE,401367740,FALSE,FALSE
401367738,s:40~l:54~e:401367738~c:401367738,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,1,STD,2203,James A. Rhodes Arena,Akron,OH,5500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2006,s:40~l:54~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,193,s:40~l:54~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,f0f0f0,2134,14,2022,14,Mid-American Conference,MAC,TRUE,401367738,FALSE,FALSE
401367620,s:40~l:54~e:401367620~c:401367620,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,2200,Kaplan Arena,Williamsburg,VA,8600,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,TRUE,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,2210,s:40~l:54~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,b59a57,5725,10,2022,10,Colonial Athletic Association,CAA,TRUE,401367620,FALSE,FALSE
401367619,s:40~l:54~e:401367619~c:401367619,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,0,N/A,4603,SECU Arena,Towson,MD,5200,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,119,s:40~l:54~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,"",TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,ffd65a,1903,10,2022,10,Colonial Athletic Association,CAA,TRUE,401367619,FALSE,FALSE
401367618,s:40~l:54~e:401367618~c:401367618,2022-03-05T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-05T05:00Z,1,STD,7107,Atlantic Union Bank Center,Harrisonburg,VA,8500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/5 - TBD,TBD,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,TRUE,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,e8ce31,2189,10,2022,10,Colonial Athletic Association,CAA,TRUE,401367618,FALSE,FALSE
401374716,s:40~l:54~e:401374716~c:401374716,2022-03-05T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-03-05T01:00Z,0,N/A,6020,Viking Pavilion,Portland,OR,3094,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, March 4th at 8:00 PM EST",3/4 - 8:00 PM EST,2502,s:40~l:54~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,TRUE,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,abb4bc,1959,5,2022,5,Big Sky Conference,Big Sky,TRUE,401374716,FALSE,FALSE
401374715,s:40~l:54~e:401374715~c:401374715,2022-03-05T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-03-05T01:00Z,0,N/A,2168,Bank of Colorado Arena,Greeley,CO,2950,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, March 4th at 8:00 PM EST",3/4 - 8:00 PM EST,2458,s:40~l:54~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,TRUE,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,147,s:40~l:54~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,bf965c,2065,5,2022,5,Big Sky Conference,Big Sky,TRUE,401374715,FALSE,FALSE
401374714,s:40~l:54~e:401374714~c:401374714,2022-03-05T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-03-05T01:00Z,1,STD,2023,J. Lawrence Walkup Skydome,Flagstaff,AZ,3300,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, March 4th at 8:00 PM EST",3/4 - 8:00 PM EST,2464,s:40~l:54~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,TRUE,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,70,s:40~l:54~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,8c6e4a,2018,5,2022,5,Big Sky Conference,Big Sky,TRUE,401374714,FALSE,FALSE
401376366,s:40~l:54~e:401376366~c:401376366,2022-03-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-03-04T19:00Z,0,N/A,2036,Pizzitola Sports Center,Providence,RI,2800,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, March 4th at 2:00 PM EST",3/4 - 2:00 PM EST,225,s:40~l:54~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,TRUE,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,43,s:40~l:54~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,286dc0,1923,12,2022,12,Ivy League,Ivy,TRUE,401376366,FALSE,FALSE
401376380,s:40~l:54~e:401376380~c:401376380,2022-03-04T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-04T05:00Z,0,N/A,1913,Newman Arena,Ithaca,NY,4473,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/4 - TBD,TBD,172,s:40~l:54~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,TRUE,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,171,s:40~l:54~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,004b85,2002,12,2022,12,Ivy League,Ivy,TRUE,401376380,FALSE,FALSE
401374713,s:40~l:54~e:401374713~c:401374713,2022-03-04T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-04T05:00Z,0,N/A,1960,America First Events Center,Cedar City,UT,5300,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/4 - TBD,TBD,253,s:40~l:54~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,5,2692,s:40~l:54~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,ebebeb,2198,5,2022,5,Big Sky Conference,Big Sky,TRUE,401374713,FALSE,FALSE
401374712,s:40~l:54~e:401374712~c:401374712,2022-03-04T05:00Z,0,FALSE,FALSE,TRUE,FALSE,[],2022-03-04T05:00Z,0,N/A,2078,The Nest,Sacramento,CA,1012,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,3/4 - TBD,TBD,16,s:40~l:54~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,149,s:40~l:54~t:149,Montana,Lady Griz,MONT,Montana Lady Griz,Montana,751D4A,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,666666,1995,5,2022,5,Big Sky Conference,Big Sky,TRUE,401374712,FALSE,FALSE
401374987,s:40~l:54~e:401374987~c:401374987,2022-03-04T03:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-03-04T03:00Z,0,N/A,6853,RIMAC Arena,San Diego,CA,4000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, March 3rd at 10:00 PM EST",3/3 - 10:00 PM EST,28,s:40~l:54~t:28,UC San Diego,Tritons,UCSD,UC San Diego Tritons,UC San Diego,000000,"",TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/28.png,9,2934,s:40~l:54~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,"",2112,9,2022,9,Big West Conference,Big West,TRUE,401374987,FALSE,FALSE
401374986,s:40~l:54~e:401374986~c:401374986,2022-03-04T03:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-03-04T03:00Z,0,N/A,2082,SRC Arena,Riverside,CA,3168,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, March 3rd at 10:00 PM EST",3/3 - 10:00 PM EST,27,s:40~l:54~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,"",TRUE,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,2239,s:40~l:54~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,ff8300,2003,9,2022,9,Big West Conference,Big West,TRUE,401374986,FALSE,FALSE
401374985,s:40~l:54~e:401374985~c:401374985,2022-03-04T03:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-03-04T03:00Z,0,N/A,469,Bren Events Center,Irvine,CA,5000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, March 3rd at 10:00 PM EST",3/3 - 10:00 PM EST,300,s:40~l:54~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,13,s:40~l:54~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,eed897,812,9,2022,9,Big West Conference,Big West,TRUE,401374985,FALSE,FALSE
401374984,s:40~l:54~e:401374984~c:401374984,2022-03-04T02:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2022-03-04T02:00Z,0,N/A,2212,The Pavilion (UC Davis),Davis,CA,5931,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, March 3rd at 9:00 PM EST",3/3 - 9:00 PM EST,302,s:40~l:54~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,002855,c3c4c6,TRUE,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,299,s:40~l:54~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,f1f2f3,539,9,2022,9,Big West Conference,Big West,TRUE,401374984,FALSE,FALSE
